x,y,label
36.652287,20.448517,Techniques de vente aux enchères
35.54657,18.715652,Proposer un service complémentaire à la vente
37.1539,20.015793,Vente Directe par Réseaux (VDR)
36.320118,20.455769,Entretien de vente
35.90126,20.668911,Conduire un entretien de vente
36.266964,12.425084,Techniques de vente Business to Business (B2B)
36.26507,12.478109,Techniques de vente Business to Consumer (B2C)
37.95362,13.9695,Vente en face à face
36.365772,20.252295,Techniques de vente en laisser sur place
35.572636,20.253134,Techniques de vente en porte à porte
36.353306,20.15508,Techniques de vente en réunion
36.64953,20.33835,Techniques de vente export
36.398895,20.278446,Techniques de vente individualisée (one to one)
37.460915,19.944696,Vente par correspondance
36.525295,20.240845,Techniques de vente par téléphone
38.59692,10.649754,Mener une action commerciale
36.148544,19.43948,Superviser une équipe de vente
30.924362,22.532393,Présenter les caractéristiques d'un produit
38.358925,23.15821,Vendre des produits ou services
37.164936,10.04724,Présenter une offre commerciale et son financement
36.340252,18.152395,Définir les modalités d'une vente avec un client
30.946873,22.581495,Présenter les caractéristiques d'un modèle
30.720264,22.272123,Présenter un produit à des clients potentiels
37.109997,10.042943,Proposer une offre commerciale adaptée
36.061855,19.80483,Réaliser une tournée de vente
35.668793,19.493835,Construire un argumentaire de vente
38.892082,22.966354,Vendre un espace publicitaire
37.214336,25.113451,Commercialiser une oeuvre
39.1459,19.762379,Administrer une vente E-commerce
32.90216,18.324211,Réaliser la location d'un véhicule / matériel
38.4348,23.097044,Vendre une prestation ou un produit
32.876804,18.303913,Réserver une location de véhicule
35.82986,9.521783,Transmettre un ordre d'achat ou de vente au service middle ou back-office
36.761997,25.349918,Commercialiser un produit de l'élevage
37.97343,13.875351,Mener un entretien en face à face
38.451836,23.081175,Vendre des produits sur internet
38.350483,23.053165,Vendre des produits cosmétiques
38.495514,23.509874,Vendre des articles de joaillerie
37.777966,23.4897,Vendre des articles de sports et de loisirs
47.780266,9.416863,Techniques de storytelling - communication narrative
38.840755,22.477362,Vendre des biens aux enchères
34.14325,13.552034,"Rechercher des objets d'art, anciens ou d'occasion auprès de professionnels ou de particuliers"
37.920567,20.539762,Disques
35.740417,23.855066,Produits frais
35.817688,25.250557,"Produits laitiers, oeufs"
32.867947,23.449175,Caractéristiques des tabacs et articles pour fumeurs
32.85624,23.284409,"Caractéristiques des timbres, marques postales"
32.784485,23.767359,Caractéristiques des chaussures
32.565063,23.504148,Caractéristiques des armes
33.175518,16.543697,Distribution de carburant
33.307602,22.096624,"Monnaies, médailles"
32.393196,20.545086,"Vêtements, accessoires"
31.841808,24.332314,Caractéristiques des voitures neuves
33.837914,22.837702,Verrerie et céramique
37.1291,22.14326,"Loterie, jeux"
32.212944,23.911837,Caractéristiques des véhicules de société
31.902277,24.266901,Caractéristiques des voitures d'occasion
33.902527,24.194054,Caractéristiques des textiles et du linge
36.374634,20.96021,Préparer les objets pour la vente
34.961945,18.154625,"Lettres, documents historiques"
37.024605,20.828945,Livres
32.50374,23.622246,Caractéristiques des tableaux
33.326607,22.35841,"Orfèvrerie, argenterie"
35.645416,23.656864,Effectuer la vente en gros de produits frais
40.493244,22.352955,Vendre des instruments de musique
32.191376,23.938902,Caractéristiques des véhicules de loisirs
36.80225,20.957865,Presse
32.158234,23.95764,Caractéristiques des véhicules de collection
32.641514,23.563866,Caractéristiques des bibelots
40.514587,22.344172,Instruments de musique
32.62405,23.517769,Caractéristiques des sculptures
34.813084,21.194355,Lunetterie / optique
25.202892,13.500571,Principes de la relation client
22.090866,9.104657,"Réaliser les réglages ou la maintenance de premier niveau d'équipements de sport (cordage de raquettes, ajustage de cycles, fartage de ski, ...)"
26.137665,11.894256,Spécificités culturelles de la clientèle
24.599895,10.487196,Présenter les clauses d'un contrat
26.085217,11.252437,Code de la consommation
23.74634,11.931612,Traiter une demande client
23.276756,12.187899,Suivre le traitement d'une commande client
24.084373,13.979522,Proposer des services complémentaires au client
24.770676,9.83125,"Distribuer des bons de réduction, échantillons et cadeaux"
23.041073,13.897364,Informer le client sur les modalités de transport
22.648188,12.218655,Informer le client des dysfonctionnements ou dégradations
24.928976,12.708953,Contractualiser une affaire avec un client
25.826347,9.485451,Conseiller des internautes par téléphone
23.830608,12.2605,Analyser les besoins du client
23.794342,12.338546,Identifier les besoins d'un client
24.5839,11.021746,Réaliser le suivi d'une clientèle
25.75545,11.186026,Conseiller une clientèle ou un public
25.216461,11.899393,Evaluer la satisfaction d'une clientèle
24.234053,12.861551,Orientation client
24.484293,13.006788,Management de la relation client
25.387953,11.854524,Fidéliser une clientèle
24.713335,10.433243,"Assurer les relations avec les partenaires, fournisseurs et prestataires"
25.819975,11.092919,Conseiller une clientèle ou un public de professionnels
24.847574,11.389698,Déterminer le potentiel d'un client ou prospect
24.366446,12.655235,Accompagner un client
22.03628,10.322512,Assister un client lors de la prise en main d'un outil/ équipement
25.433247,10.649479,Réaliser la prise de brief auprès d'une clientèle
23.280334,12.730005,Renseigner des documents clients
25.25779,12.311905,Concevoir une stratégie de relation clientèle
24.911324,11.50746,Contacter un client ou un prospect
23.96503,12.083986,Contrôler une prestation avec un client
24.753101,12.435761,Développer une relation individualisée avec des clients
23.64963,10.989339,Négocier des solutions techniques ou financières avec un client
24.046843,12.560924,Logiciel de gestion clients
25.992577,12.536779,Protection du consommateur
24.47892,12.957069,Management électronique de relation client (e-CRM)
24.351625,13.271169,Typologie du client
23.572428,11.933861,Etudier une demande client
24.44554,12.905685,Gérer une relation client
22.830662,11.47386,Informer le client sur l'état d'avancement de sa commande
23.040731,14.130506,Informer le client sur les modalités de location
25.280552,11.772477,Participer à l'élaboration d'une stratégie de relation clientèle
24.033192,11.643628,Prendre en charge un client
23.4267,11.152572,Présenter les coûts et délais de livraison à un client
23.02072,14.33002,Présenter des modalités de location
24.504034,12.039097,Proposer une dégustation à des clients
23.682829,10.425501,Proposer une solution commerciale appropriée
23.776865,10.439996,Proposer une solution d'assistance
23.997425,11.966383,Effectuer le suivi d'une relation client
23.838625,12.385577,Définir les besoins d'un client
24.94129,10.533309,Réaliser le suivi d'une clientèle grand compte
21.735752,13.267937,Recueillir l'avis et les remarques d'un client
23.538643,12.994942,Renseigner un client
24.092146,11.652208,Assurer le suivi d'un client
21.786242,12.889458,Transmettre des données techniques et commerciales
21.77294,12.919924,Transmettre des documents contractuels
21.755617,13.159299,Transmettre un avis ou une remarque client
24.695663,11.996542,Veiller à la satisfaction d'un client
23.243353,11.302015,Vérifier la disponibilité d'un produit
24.423445,11.297891,Assurer le suivi d'un portefeuille client
23.570072,12.214817,Identifier un litige client
23.463318,12.215574,Traiter des litiges clients
24.325617,11.095159,Réaliser le suivi des dossiers clients et prospects
23.629665,10.914355,Proposer des solutions techniques à un client
25.05436,10.607056,Tenir informé une clientèle des opérations effectuées
24.070995,10.989797,Réaliser le suivi administratif des dossiers clients
24.680298,13.103186,Suivre des relations commerciales
25.779158,9.497701,Traiter les demandes d'internautes
23.528542,11.179105,Présenter des échantillons ou des modèles à des clients
22.111528,9.406295,Sensibiliser les clients à l'utilisation des automates et des services à distance
24.430248,10.7855215,Organiser et proposer une prestation traiteur
23.965668,9.976706,"Présenter ou identifier l'objet de l'appel (commande, vente, information, réclamation, assistance, ...)"
22.93909,13.1406765,"Renseigner le client sur les races, modes de vie des animaux"
24.099995,10.15948,Orienter le client et transférer son appel vers l'interlocuteur approprié
24.489285,12.880572,"Gestion commerciale, relation clients"
22.074427,10.398389,Assister un client lors de la prise en main d'un véhicule/matériel
-10.371327,5.634703,Agronomie
-10.028599,0.7165193,"Concevoir les solutions technico-économiques (reprise d'exploitation, reconversion, ...) adaptées aux problématiques d'un site de production (environnement, pollution, rendements, ...)"
-10.226595,5.9571047,Agriculture biologique
-9.973332,0.63252026,"Identifier les priorités d'intervention (contrôles, relevés, ...) en fonction de la planification annuelle et déterminer le matériel approprié"
-10.475869,5.4620442,Génie rural
-9.796527,5.480123,Techniques d'arrosage
-9.471495,6.519326,Réglementation phytosanitaire
-10.4041815,5.453496,Horticulture
-10.336521,5.2671623,Floriculture
-10.734646,5.8045077,Lever des céréales
-9.562918,2.8662052,"Réaliser des opérations de vinification (assemblage, mesure du taux d'alcool, filtration, ...)"
-10.133417,0.844237,Inventorier des contraintes liées à une exploitation et son environnement
-11.321868,4.9550467,Caractéristiques des agrumes
-11.55148,4.8911524,Caractéristiques des fruits à noyaux
-11.302778,4.8572664,Caractéristiques des fruits à pépins
-11.636963,5.080464,Caractéristiques des raisins à vin
-11.639336,5.013691,Caractéristiques des raisins de table
-10.453845,5.3078074,Pomiculture
-10.469145,5.4592185,Viticulture
-9.384844,6.6280694,Produits phytosanitaires
-9.360731,6.6781473,Appliquer des produits phytosanitaires
-10.297844,5.143816,Saliculture
-8.955018,4.7715173,Débroussailler une plantation et ses chemins d'accès
-9.913596,3.5178032,Effectuer l'entretien de végétaux
-9.932011,1.335377,Planifier une opération saliculturale sur un site d'exploitation
-10.01286,1.8695492,"Planifier une opération de semis, de traitement ou de récolte sur un site d'exploitation"
-8.666322,3.3663497,Proposer un traitement adapté
-9.071192,4.9158874,Entretenir une plantation
-10.441141,5.1116405,Immerger des salines
-8.227658,5.403167,Installer un élément de protection sur une plantation
-8.229187,5.52175,Installer un dispositif d'irrigation sur une plantation
-8.132764,5.410772,Installer un tuteur de croissance
-8.426845,5.308904,Installer du matériel de plantation
-9.086564,4.9216247,"Planter un arbre ou un cep (arrachage, greffe, palissage, ...)"
-9.193997,4.817444,"Préparer les sols et les plantations (épandage, semis, récolte, ...)"
-10.118987,3.4539452,Réaliser un semis
-9.497489,2.856034,Conditionner des produits avant une opération de fermentation
-9.601474,2.0457602,Réaliser une opération de culture en milieu vivant
-8.419246,2.4647355,Réaliser une dose de semence
-8.263519,6.4186625,Poser un équipement d'irrigation et d'arrosage
-8.244126,6.405777,Régler un équipement d'irrigation et d'arrosage
-10.811118,4.470543,Planter des fruits ou légumes
-10.105701,0.6457503,Identifier une anomalie de réaction ou développement d'une exploitation agricole
-9.823788,3.2376137,"Effectuer des opérations agricoles (semis, récoltes)"
-10.011021,4.768902,Conduite d'attelage canin
-6.387756,3.3547564,Zootechnie
-5.910776,2.3782604,Potentiel généalogique
-6.3531733,2.2070777,Méthodes d'insémination
-4.1349573,1.0337213,Préparer les aliments et les distribuer aux animaux
-7.4199347,2.2956452,Procédés d'accouvage
-4.7448807,1.3764895,Répartir les animaux dans des locaux d'élevage ou en plein air
-6.603657,1.8154892,Procédure de traite
-5.384733,3.3870468,Déplacer un troupeau vers les alpages
-7.585566,1.5098127,Techniques de tonte d'ovins
-6.3913007,-0.24516985,Logiciel de calcul de ration alimentaire
-7.1139956,0.8635653,Construire une caisse de mise bas
-6.3475103,3.0681229,Pisciculture
-6.2318897,3.344536,Aquaculture
-6.832586,0.03322282,Réglementation d'Appellation d'Origine Contrôlée (AOC)
-6.1885705,2.6308403,Elevage
-6.7993174,2.7969127,Entretien d'un vivier
-7.3349404,2.6931658,Installation d'un naissain
